1.4154,1.4135,1.4136,0.73975,0.06022,0.015893,0.09082,0.032669
1.4258,1.4239,1.4239,0.74516,0.060299,0.015641,0.09084,0.032677
1.4361,1.4342,1.4343,0.75058,0.060375,0.015389,0.090856,0.032684
1.4465,1.4446,1.4446,0.756,0.060447,0.015135,0.090867,0.032689
1.4568,1.4549,1.455,0.76142,0.060515,0.01488,0.090873,0.032693
1.4672,1.4652,1.4653,0.76685,0.060579,0.014624,0.090874,0.032694
1.4776,1.4756,1.4757,0.77227,0.06064,0.014367,0.090871,0.032694
1.4879,1.4859,1.486,0.7777,0.060696,0.014108,0.090862,0.032692
1.4983,1.4963,1.4964,0.78312,0.060749,0.013849,0.090848,0.032688
1.5087,1.5066,1.5068,0.78855,0.060799,0.013588,0.090829,0.032682
1.519,1.517,1.5171,0.79397,0.060844,0.013326,0.090806,0.032675
1.5294,1.5273,1.5275,0.7994,0.060885,0.013064,0.090777,0.032666
1.5398,1.5377,1.5379,0.80482,0.060923,0.012801,0.090744,0.032655
1.5501,1.548,1.5482,0.81025,0.060956,0.012537,0.090705,0.032642
1.5605,1.5584,1.5586,0.81567,0.060986,0.012272,0.090662,0.032628
1.5708,1.5687,1.5689,0.82109,0.061012,0.012007,0.090614,0.032612
1.5812,1.5791,1.5793,0.82651,0.061033,0.01174,0.090561,0.032594
1.5915,1.5894,1.5896,0.83192,0.061051,0.011474,0.090503,0.032574
1.6019,1.5997,1.5999,0.83733,0.061065,0.011207,0.09044,0.032552
1.6122,1.61,1.6103,0.84275,0.061075,0.010939,0.090372,0.032529
1.6225,1.6203,1.6206,0.84815,0.061081,0.010671,0.0903,0.032504
1.6329,1.6307,1.6309,0.85356,0.061083,0.010402,0.090222,0.032477
1.6432,1.641,1.6412,0.85896,0.06108,0.010133,0.090139,0.032448
1.6535,1.6512,1.6515,0.86435,0.061074,0.0098643,0.090052,0.032418
1.6638,1.6615,1.6618,0.86975,0.061064,0.0095951,0.08996,0.032386
1.6741,1.6718,1.6721,0.87513,0.061049,0.0093257,0.089863,0.032352
1.6844,1.6821,1.6824,0.88052,0.061031,0.0090561,0.089761,0.032317
1.6946,1.6923,1.6927,0.88589,0.061008,0.0087866,0.089654,0.032279
1.7049,1.7026,1.7029,0.89127,0.060981,0.008517,0.089543,0.03224
1.7151,1.7128,1.7132,0.89663,0.060951,0.0082476,0.089426,0.032199
1.7254,1.723,1.7234,0.90199,0.060916,0.0079782,0.089305,0.032157
1.7356,1.7333,1.7336,0.90735,0.060877,0.007709,0.089179,0.032113
1.7458,1.7435,1.7439,0.91269,0.060833,0.0074401,0.089048,0.032067
1.756,1.7536,1.7541,0.91803,0.060786,0.0071714,0.088913,0.032019
1.7662,1.7638,1.7642,0.92337,0.060735,0.0069031,0.088772,0.031969
1.7764,1.774,1.7744,0.92869,0.060679,0.0066352,0.088627,0.031918
1.7865,1.7841,1.7846,0.93401,0.060619,0.0063678,0.088477,0.031865
1.7967,1.7942,1.7947,0.93932,0.060555,0.0061008,0.088323,0.031811
1.8068,1.8044,1.8048,0.94462,0.060487,0.0058344,0.088163,0.031755
1.8169,1.8145,1.8149,0.94992,0.060415,0.0055687,0.087999,0.031697
1.827,1.8245,1.825,0.9552,0.060339,0.0053036,0.087831,0.031637
1.8371,1.8346,1.8351,0.96048,0.060258,0.0050393,0.087657,0.031576
1.8471,1.8446,1.8452,0.96574,0.060173,0.0047757,0.087479,0.031513
1.8572,1.8547,1.8552,0.971,0.060084,0.004513,0.087297,0.031448
1.8672,1.8647,1.8652,0.97624,0.059991,0.0042511,0.087109,0.031381
1.8772,1.8747,1.8752,0.98148,0.059894,0.0039903,0.086917,0.031313
1.8871,1.8846,1.8852,0.9867,0.059793,0.0037304,0.086721,0.031244
1.8971,1.8946,1.8951,0.99192,0.059687,0.0034716,0.086519,0.031172
1.907,1.9045,1.9051,0.99712,0.059577,0.0032139,0.086314,0.031099
1.9169,1.9144,1.915,1.0023,0.059464,0.0029573,0.086103,0.031024
1.9268,1.9243,1.9249,1.0075,0.059346,0.002702,0.085888,0.030948
1.9367,1.9341,1.9347,1.0127,0.059223,0.0024479,0.085669,0.03087
1.9465,1.944,1.9446,1.0178,0.059097,0.0021952,0.085445,0.030791
1.9564,1.9538,1.9544,1.023,0.058967,0.0019439,0.085217,0.030709
1.9662,1.9636,1.9642,1.0281,0.058832,0.001694,0.084984,0.030627
1.9759,1.9733,1.974,1.0332,0.058694,0.0014456,0.084747,0.030542
1.9857,1.9831,1.9837,1.0383,0.058551,0.0011987,0.084505,0.030456
1.9954,1.9928,1.9934,1.0434,0.058404,0.00095339,0.084259,0.030369
2.0051,2.0025,2.0031,1.0485,0.058253,0.00070974,0.084009,0.030279
2.0147,2.0121,2.0128,1.0535,0.058098,0.00046778,0.083754,0.030189
2.0244,2.0217,2.0224,1.0586,0.057939,0.00022756,0.083495,0.030096
2.034,2.0313,2.0321,1.0636,0.057776,-1.0859e-05,0.083231,0.030002
2.0436,2.0409,2.0416,1.0686,0.057609,-0.00024743,0.082963,0.029907
2.0531,2.0505,2.0512,1.0736,0.057438,-0.00048212,0.082691,0.02981
2.0626,2.06,2.0607,1.0786,0.057262,-0.00071485,0.082415,0.029712
2.0721,2.0695,2.0702,1.0836,0.057083,-0.0009456,0.082134,0.029611
2.0816,2.0789,2.0797,1.0886,0.0569,-0.0011743,0.08185,0.02951
2.091,2.0883,2.0891,1.0935,0.056713,-0.0014009,0.081561,0.029407
2.1004,2.0977,2.0985,1.0984,0.056522,-0.0016254,0.081268,0.029302
2.1098,2.1071,2.1079,1.1033,0.056327,-0.0018477,0.080971,0.029196
2.1191,2.1164,2.1172,1.1082,0.056128,-0.0020677,0.080669,0.029089
2.1284,2.1257,2.1265,1.1131,0.055925,-0.0022855,0.080364,0.02898
2.1377,2.135,2.1358,1.1179,0.055719,-0.002501,0.080054,0.028869
2.1469,2.1442,2.145,1.1228,0.055508,-0.0027141,0.079741,0.028757
2.1561,2.1534,2.1542,1.1276,0.055294,-0.0029247,0.079424,0.028644
2.1653,2.1626,2.1634,1.1324,0.055076,-0.003133,0.079102,0.028529
